Start Year,Country,Start Month,Disaster Subtype,COUNT
2018,Mongolia,7,Flash flood,1
2018,Mongolia,11,Blizzard/Winter storm,1
2018,Myanmar,5,Landslide (dry),1
2018,Myanmar,6,Flood (General),1
2018,Myanmar,7,Flood (General),1
2018,Myanmar,7,Landslide (wet),1
2018,Myanmar,8,Flood (General),1
2018,Nepal,1,Cold wave,1
2018,Nepal,7,Flash flood,1
2018,Oman,10,Tropical cyclone,1
2018,Pakistan,5,Heat wave,1
2018,Philippines,1,Flood (General),1
2018,Philippines,1,Lava flow,1
2018,Philippines,1,Tropical cyclone,1
2018,Philippines,2,Tropical cyclone,1
2018,Philippines,9,Tropical cyclone,2
2018,Philippines,10,Tropical cyclone,1
2018,Philippines,12,Tropical cyclone,1
2018,Qatar,10,Flash flood,1
2018,Sri Lanka,5,Flood (General),1
2018,Sri Lanka,10,Flood (General),1
2018,Sri Lanka,12,Flash flood,1
2018,Taiwan (Province of China),2,Ground movement,1
2018,Taiwan (Province of China),8,Tropical cyclone,1
2018,Tajikistan,5,Flood (General),1
2018,Türkiye,7,Landslide (wet),1
2018,Viet Nam,6,Flash flood,1
2018,Viet Nam,7,Tropical cyclone,1
2018,Viet Nam,8,Flood (General),1
2018,Viet Nam,8,Tropical cyclone,1
2018,Viet Nam,11,Tropical cyclone,1
2018,Viet Nam,12,Flash flood,1
2018,Yemen,5,Tropical cyclone,1
2018,Yemen,10,Tropical cyclone,1
2019,Afghanistan,1,Flash flood,1
2019,Afghanistan,3,Flood (General),3
2019,Afghanistan,5,Flash flood,1
2019,Afghanistan,6,Flash flood,1
2019,Afghanistan,12,Landslide (wet),1
2019,Armenia,6,Hail,1
2019,Bangladesh,3,Lightning/Thunderstorms,1
2019,Bangladesh,5,Tropical cyclone,1
2019,Bangladesh,6,Flood (General),1
2019,Bangladesh,7,Landslide (wet),1
2019,Bangladesh,11,Cold wave,1
2019,Bangladesh,11,Tropical cyclone,1
2019,Cambodia,9,Flood (General),1
2019,China,2,Ground movement,1
2019,China,4,Flood (General),1
2019,China,4,Forest fire,1
2019,China,6,Flood (General),1
2019,China,6,Ground movement,1
2019,China,7,Flood (General),1
2019,China,7,Landslide (wet),1
2019,China,7,Riverine flood,1
2019,China,7,Tornado,1
2019,China,8,Flash flood,1
2019,China,8,Mudslide,1
2019,China,8,Tropical cyclone,1
2019,China,9,Ground movement,1
2019,China,10,Flood (General),1
2019,China,10,Tropical cyclone,1
2019,Democratic People's Republic of Korea,9,Tropical cyclone,1
2019,Georgia,5,Flood (General),1
2019,India,4,Storm (General),1
2019,India,5,Tropical cyclone,1
2019,India,6,Flood (General),1
2019,India,6,Heat wave,2
2019,India,6,Lightning/Thunderstorms,2
2019,India,7,Flood (General),1
2019,India,8,Flood (General),1
2019,India,10,Flood (General),1
2019,India,11,Flood (General),1
2019,India,11,Tropical cyclone,1
2019,Indonesia,1,Flood (General),1
2019,Indonesia,1,Landslide (wet),1
2019,Indonesia,2,Ground movement,1
2019,Indonesia,2,Wildfire (General),1
2019,Indonesia,3,Flash flood,1
2019,Indonesia,3,Flood (General),1
2019,Indonesia,3,Ground movement,1
2019,Indonesia,3,Landslide (wet),1
2019,Indonesia,4,Flood (General),2
2019,Indonesia,6,Flood (General),2
2019,Indonesia,7,Ground movement,1
2019,Indonesia,8,Ground movement,1
2019,Indonesia,9,Ground movement,1
2019,Indonesia,10,Flood (General),1
2019,Indonesia,12,Flash flood,2
2019,Indonesia,12,Flood (General),1
2019,Iran (Islamic Republic of),3,Flood (General),2
2019,Iran (Islamic Republic of),7,Ground movement,1
2019,Iran (Islamic Republic of),10,Flood (General),1
2019,Iran (Islamic Republic of),11,Ground movement,1
2019,Iraq,3,Flood (General),1
2019,Japan,6,Flood (General),1
2019,Japan,6,Ground movement,1
2019,Japan,8,Flood (General),1
2019,Japan,9,Tropical cyclone,2
2019,Japan,10,Flood (General),1
2019,Japan,10,Tropical cyclone,2
2019,Lao People's Democratic Republic,8,Flood (General),1
2019,Lebanon,1,Severe weather,1
2019,Malaysia,6,Flood (General),1
2019,Malaysia,10,Flood (General),1
2019,Malaysia,11,Flood (General),1
2019,Malaysia,12,Flood (General),1
2019,Maldives,5,Flood (General),1
2019,Mongolia,1,Severe winter conditions,1
2019,Mongolia,5,Storm surge,1
2019,Mongolia,6,Flood (General),1
2019,Myanmar,7,Flood (General),1
2019,Myanmar,7,Landslide (wet),1
2019,Myanmar,8,Flood (General),1
2019,Nepal,3,Severe weather,1
2019,Nepal,7,Flood (General),1
2019,Oman,5,Flood (General),1
2019,Pakistan,1,Drought,1
2019,Pakistan,2,Flood (General),1
2019,Pakistan,4,Flash flood,1
2019,Pakistan,4,Storm (General),1
2019,Pakistan,7,Flash flood,2
2019,Pakistan,7,Flood (General),1
2019,Pakistan,8,Flood (General),2
2019,Pakistan,9,Flood (General),1
2019,Pakistan,9,Ground movement,1
2019,Philippines,1,Tropical cyclone,1
2019,Philippines,3,Drought,1
2019,Philippines,4,Ground movement,1
2019,Philippines,6,Flood (General),1
2019,Philippines,7,Ground movement,2
2019,Philippines,7,Tropical cyclone,1
2019,Philippines,8,Tropical cyclone,1
2019,Philippines,10,Ground movement,3
2019,Philippines,11,Tropical cyclone,2
2019,Philippines,12,Ground movement,1
2019,Philippines,12,Tropical cyclone,2
2019,Republic of Korea,4,Forest fire,1
2019,Republic of Korea,9,Tropical cyclone,2
2019,Republic of Korea,10,Tropical cyclone,1
2019,Saudi Arabia,1,Flood (General),1
2019,Saudi Arabia,5,Flood (General),1
2019,Saudi Arabia,10,Flood (General),1
2019,Sri Lanka,8,Drought,1
2019,Sri Lanka,9,Flash flood,1
2019,Sri Lanka,10,Flood (General),1
2019,Sri Lanka,11,Flood (General),1
2019,Sri Lanka,12,Flood (General),2
2019,Syrian Arab Republic,3,Flood (General),1
2019,Tajikistan,6,Flash flood,1
2019,Thailand,1,Tropical cyclone,1
2019,Thailand,7,Drought,1
2019,Thailand,9,Flood (General),1
2019,Türkiye,6,Flash flood,1
2019,Türkiye,7,Flash flood,1
2019,Türkiye,8,Flash flood,1
2019,Türkiye,9,Ground movement,1
2019,Viet Nam,5,Flood (General),1
2019,Viet Nam,7,Drought,1
2019,Viet Nam,8,Flash flood,1
2019,Viet Nam,8,Flood (General),1
2019,Viet Nam,9,Flood (General),1
2019,Viet Nam,10,Flood (General),1
2019,Viet Nam,11,Tropical cyclone,2
2019,Yemen,5,Flood (General),1
2019,Yemen,6,Flash flood,1
2019,Yemen,7,Flood (General),1
2020,Afghanistan,1,Blizzard/Winter storm,1
2020,Afghanistan,2,Avalanche (wet),1
2020,Afghanistan,3,Flash flood,1
2020,Afghanistan,4,Flood (General),1
2020,Afghanistan,5,Flash flood,1
2020,Afghanistan,7,Flash flood,1
2020,Afghanistan,8,Flash flood,1
2020,Armenia,7,Hail,1
2020,Bangladesh,5,Tropical cyclone,1
2020,Bangladesh,6,Flood (General),1
2020,Cambodia,9,Tropical cyclone,1
2020,Cambodia,10,Tropical cyclone,1
2020,China,3,Forest fire,1
2020,China,5,Flood (General),1
2020,China,5,Ground movement,1
2020,China,6,Flood (General),2
2020,China,6,Landslide (wet),1
2020,China,8,Tropical cyclone,2
2020,China,10,Tropical cyclone,1
2020,China,11,Flood (General),1
2020,Democratic People's Republic of Korea,8,Flood (General),1
2020,Georgia,7,Flood (General),1
2020,India,1,Blizzard/Winter storm,1
2020,India,5,Flood (General),2
2020,India,5,Landslide (wet),1
2020,India,5,Tropical cyclone,1
2020,India,6,Flood (General),2
2020,India,6,Tropical cyclone,1
2020,India,8,Landslide (wet),1
2020,India,10,Flood (General),1
2020,India,11,Tropical cyclone,1
2020,Indonesia,1,Flash flood,1
2020,Indonesia,1,Flood (General),3
2020,Indonesia,2,Flood (General),2
2020,Indonesia,2,Riverine flood,1
2020,Indonesia,3,Flash flood,1
2020,Indonesia,3,Flood (General),2
2020,Indonesia,4,Flash flood,2
2020,Indonesia,4,Flood (General),2
2020,Indonesia,5,Flash flood,1
2020,Indonesia,5,Flood (General),1
2020,Indonesia,6,Flash flood,1
2020,Indonesia,6,Flood (General),2
2020,Indonesia,6,Ground movement,1
2020,Indonesia,7,Flood (General),1
2020,Indonesia,8,Flash flood,1
2020,Indonesia,9,Landslide (wet),1
2020,Indonesia,10,Flood (General),1
2020,Indonesia,11,Ash fall,1
2020,Indonesia,12,Flash flood,1
2020,Indonesia,12,Flood (General),1
2020,Indonesia,12,Lava flow,1
2020,Indonesia,12,Riverine flood,1
2020,Iran (Islamic Republic of),1,Flood (General),1
2020,Iran (Islamic Republic of),2,Flood (General),2
2020,Iran (Islamic Republic of),2,Ground movement,1
2020,Iran (Islamic Republic of),4,Flood (General),1
2020,Iran (Islamic Republic of),11,Flood (General),2
2020,Iran (Islamic Republic of),12,Avalanche (wet),1
2020,Iraq,3,Flood (General),1
2020,Israel,1,Flash flood,1
2020,Israel,10,Wildfire (General),1
2020,Japan,6,Flood (General),1
2020,Japan,9,Tropical cyclone,2
2020,Japan,12,Blizzard/Winter storm,1
2020,Kazakhstan,5,Flood (General),1
2020,Lao People's Democratic Republic,8,Tropical cyclone,1
2020,Lao People's Democratic Republic,10,Tropical cyclone,1
2020,Lebanon,10,Wildfire (General),1
2020,Malaysia,4,Flood (General),1
2020,Malaysia,6,Flood (General),2
2020,Malaysia,10,Flood (General),1
2020,Malaysia,12,Riverine flood,1
2020,Mongolia,1,Blizzard/Winter storm,1
2020,Mongolia,6,Flood (General),1
2020,Mongolia,7,Flash flood,2
2020,Myanmar,7,Flash flood,1
2020,Myanmar,7,Landslide (wet),1
2020,Nepal,6,Flood (General),1
2020,Oman,5,Flood (General),1
2020,Pakistan,1,Blizzard/Winter storm,1
2020,Pakistan,3,Flash flood,1
2020,Pakistan,3,Flood (General),1
2020,Pakistan,6,Flood (General),1
2020,Pakistan,8,Flood (General),1
2020,Pakistan,10,Landslide (wet),1
2020,Philippines,1,Ash fall,1
2020,Philippines,5,Tropical cyclone,1
2020,Philippines,8,Ground movement,1
2020,Philippines,10,Tropical cyclone,3
2020,Philippines,11,Tropical cyclone,1
2020,Philippines,12,Landslide (wet),1
2020,Philippines,12,Tropical cyclone,1
2020,Republic of Korea,7,Flood (General),1
2020,Republic of Korea,8,Flood (General),1
2020,Republic of Korea,8,Tropical cyclone,1
2020,Republic of Korea,9,Tropical cyclone,2
2020,Saudi Arabia,8,Flood (General),1
2020,Sri Lanka,5,Tropical cyclone,1
2020,Sri Lanka,9,Flood (General),1
2020,Sri Lanka,12,Flood (General),1
2020,State of Palestine,1,Cold wave,1
2020,Syrian Arab Republic,9,Wildfire (General),1
2020,Taiwan (Province of China),8,Tropical cyclone,1
2020,Tajikistan,5,Flood (General),1
2020,Thailand,8,Flash flood,1
2020,Thailand,8,Tropical cyclone,1
2020,Thailand,9,Tropical cyclone,1
2020,Thailand,10,Tropical cyclone,1
2020,Thailand,11,Flash flood,1
2020,Thailand,12,Flood (General),1
2020,Timor-Leste,3,Riverine flood,1
2020,Türkiye,1,Ground movement,1
2020,Türkiye,1,Severe weather,1
2020,Türkiye,2,Avalanche (wet),1
2020,Türkiye,2,Ground movement,1
2020,Türkiye,6,Flash flood,2
2020,Türkiye,6,Ground movement,2
2020,Türkiye,8,Flood (General),1
2020,Türkiye,10,Ground movement,1
2020,Uzbekistan,5,Flood (General),1
2020,Viet Nam,3,Extra-tropical storm,1
2020,Viet Nam,4,Lightning/Thunderstorms,1
2020,Viet Nam,7,Flash flood,1
2020,Viet Nam,7,Tropical cyclone,1
2020,Viet Nam,9,Tropical cyclone,1
2020,Viet Nam,10,Tropical cyclone,3
2020,Viet Nam,11,Tropical cyclone,2
2020,Yemen,3,Flash flood,1
2020,Yemen,4,Flash flood,1
2020,Yemen,6,Flood (General),1
2020,Yemen,7,Flood (General),1
2020,Yemen,8,Flood (General),1
2021,Afghanistan,1,Drought,1
2021,Afghanistan,3,Avalanche (wet),1
2021,Afghanistan,5,Flash flood,1
2021,Afghanistan,7,Flash flood,1
2021,Bangladesh,5,Tropical cyclone,1
2021,Bangladesh,7,Flood (General),1
2021,Bhutan,4,Ground movement,1
2021,Bhutan,6,Flash flood,1
2021,Cambodia,4,Severe weather,1
2021,Cambodia,9,Flood (General),1
2021,Cambodia,10,Flood (General),2
2021,China,1,Drought,1
2021,China,3,Ground movement,1
2021,China,3,Sand/Dust storm,1
2021,China,4,Lightning/Thunderstorms,1
2021,China,5,Ground movement,1
2021,China,5,Severe weather,1
2021,China,5,Tornado,1
2021,China,6,Flood (General),2
2021,China,6,Ground movement,1
2021,China,7,Tropical cyclone,1
2021,China,8,Flood (General),1
2021,China,9,Ground movement,1
2021,China,10,Flash flood,1
2021,China,10,Severe weather,1
2021,China,11,Blizzard/Winter storm,1
2021,China,12,Ground movement,1
2021,Cyprus,7,Forest fire,1
2021,Democratic People's Republic of Korea,8,Flood (General),1
2021,Georgia,9,Flood (General),1
2021,India,2,Glacial lake outburst flood,1
2021,India,4,Glacial lake outburst flood,1
2021,India,4,Ground movement,1
2021,India,5,Tropical cyclone,2
2021,India,6,Flood (General),2
2021,India,7,Flash flood,1
2021,India,7,Flood (General),1
2021,India,7,Landslide (wet),1
2021,India,8,Landslide (wet),1
2021,India,9,Flood (General),1
2021,India,9,Tropical cyclone,1
2021,India,10,Flood (General),2
2021,India,10,Tropical cyclone,1
2021,India,11,Flood (General),2
2021,India,12,Tropical cyclone,1
2021,Indonesia,1,Flood (General),1
2021,Indonesia,1,Ground movement,1
2021,Indonesia,1,Lava flow,1
2021,Indonesia,1,Riverine flood,1
2021,Indonesia,2,Flood (General),3
2021,Indonesia,2,Landslide (wet),1
2021,Indonesia,3,Flood (General),2
2021,Indonesia,4,Ground movement,1
2021,Indonesia,4,Landslide (wet),1
2021,Indonesia,4,Tropical cyclone,1
2021,Indonesia,5,Flood (General),1
2021,Indonesia,6,Ground movement,1
2021,Indonesia,7,Flood (General),1
2021,Indonesia,8,Flood (General),1
2021,Indonesia,9,Flood (General),1
2021,Indonesia,10,Flood (General),2
2021,Indonesia,10,Ground movement,1
2021,Indonesia,11,Flash flood,1
2021,Indonesia,11,Flood (General),1
2021,Indonesia,12,Flood (General),3
2021,Indonesia,12,Ground movement,1
2021,Indonesia,12,Pyroclastic flow,1
2021,Iran (Islamic Republic of),2,Ground movement,1
2021,Iran (Islamic Republic of),4,Ground movement,1
2021,Iran (Islamic Republic of),5,Flash flood,1
2021,Iran (Islamic Republic of),7,Severe weather,1
2021,Iran (Islamic Republic of),10,Tropical cyclone,1
2021,Iran (Islamic Republic of),11,Ground movement,1
2021,Iraq,10,Flood (General),1
2021,Iraq,12,Flash flood,1
2021,Japan,1,Blizzard/Winter storm,1
2021,Japan,2,Ground movement,1
2021,Japan,3,Ground movement,1
2021,Japan,7,Flood (General),1
2021,Japan,7,Mudslide,1
2021,Japan,8,Flood (General),1
2021,Kazakhstan,6,Drought,1
2021,Kyrgyzstan,7,Mudslide,1
2021,Lao People's Democratic Republic,6,Tropical cyclone,1
2021,Lao People's Democratic Republic,12,Ground movement,1
2021,Malaysia,1,Flood (General),3
2021,Malaysia,5,Flood (General),1
2021,Malaysia,8,Flash flood,1
2021,Malaysia,9,Flood (General),1
2021,Malaysia,10,Flash flood,1
2021,Malaysia,12,Flash flood,1
2021,Mongolia,3,Sand/Dust storm,1
2021,Mongolia,6,Flash flood,1
2021,Myanmar,7,Flood (General),1
2021,Nepal,6,Flash flood,1
2021,Nepal,7,Flood (General),1
2021,Nepal,9,Flood (General),1
2021,Nepal,10,Flood (General),1
2021,Oman,7,Lightning/Thunderstorms,1
2021,Oman,10,Tropical cyclone,1
2021,Pakistan,3,Flood (General),1
2021,Pakistan,5,Severe weather,1
2021,Pakistan,7,Flash flood,1
2021,Pakistan,7,Flood (General),1
2021,Pakistan,7,Severe weather,1
2021,Pakistan,9,Flood (General),1
2021,Pakistan,10,Ground movement,1
2021,Philippines,1,Flash flood,1
2021,Philippines,1,Flood (General),1
2021,Philippines,1,Severe weather,1
2021,Philippines,2,Flood (General),1
2021,Philippines,2,Tropical cyclone,1
2021,Philippines,4,Flood (General),1
2021,Philippines,4,Tropical cyclone,1
2021,Philippines,7,Volcanic activity (General),1
2021,Philippines,9,Tropical cyclone,1
2021,Philippines,10,Flood (General),1
2021,Philippines,10,Tropical cyclone,2
2021,Philippines,12,Tropical cyclone,1
2021,Republic of Korea,8,Tropical cyclone,1
2021,Sri Lanka,1,Flood (General),1
2021,Sri Lanka,5,Flood (General),1
2021,Sri Lanka,5,Tropical cyclone,1
2021,Sri Lanka,10,Flood (General),1
2021,Sri Lanka,11,Flood (General),1
2021,Syrian Arab Republic,1,Drought,1
2021,Syrian Arab Republic,1,Flood (General),1
2021,Taiwan (Province of China),1,Blizzard/Winter storm,1
2021,Tajikistan,5,Flood (General),1
2021,Tajikistan,7,Ground movement,1
2021,Tajikistan,7,Mudslide,1
2021,Thailand,1,Flood (General),1
2021,Thailand,3,Severe weather,1
2021,Thailand,8,Flood (General),1
2021,Thailand,9,Flood (General),1
2021,Thailand,10,Flood (General),1
2021,Thailand,11,Flood (General),1
2021,Timor-Leste,4,Tropical cyclone,1
2021,Türkiye,7,Flood (General),1
2021,Türkiye,7,Forest fire,1
2021,Türkiye,8,Flood (General),1
2021,Uzbekistan,7,Mudslide,1
2021,Viet Nam,4,Flash flood,1
2021,Viet Nam,6,Tropical cyclone,1
2021,Viet Nam,9,Flood (General),1
2021,Viet Nam,10,Tropical cyclone,1
2021,Viet Nam,11,Flood (General),1
2021,Viet Nam,12,Tropical cyclone,1
2021,Yemen,5,Flash flood,1
2021,Yemen,7,Flood (General),1
2022,Afghanistan,1,Ground movement,1
2022,Afghanistan,2,Avalanche (wet),1
2022,Afghanistan,5,Flash flood,1
2022,Afghanistan,6,Flash flood,2
2022,Afghanistan,6,Ground movement,1
2022,Afghanistan,7,Flash flood,1
2022,Afghanistan,8,Flash flood,1
2022,Bangladesh,5,Flood (General),1
2022,Bangladesh,10,Tropical cyclone,1
2022,Cambodia,9,Flood (General),1
2022,China,1,Drought,1
2022,China,1,Ground movement,2
2022,China,1,Landslide (wet),1
2022,China,5,Flood (General),1
2022,China,6,Ground movement,2
2022,China,7,Flood (General),1
2022,China,7,Tropical cyclone,1
2022,China,8,Flash flood,1
2022,China,8,Flood (General),1
2022,China,9,Ground movement,1
2022,Georgia,6,Flood (General),1
2022,India,3,Heat wave,1
2022,India,4,Severe weather,1
2022,India,5,Flood (General),1
2022,India,6,Landslide (wet),1
2022,India,8,Flood (General),1
2022,India,9,Flood (General),1
2022,India,12,Tropical cyclone,1
2022,Indonesia,1,Flood (General),1
2022,Indonesia,1,Ground movement,2
2022,Indonesia,2,Flood (General),2
2022,Indonesia,2,Ground movement,1
2022,Indonesia,3,Flood (General),1
2022,Indonesia,3,Pyroclastic flow,1
2022,Indonesia,5,Flood (General),1
2022,Indonesia,7,Flood (General),1
2022,Indonesia,9,Ground movement,1
2022,Indonesia,10,Flash flood,1
2022,Indonesia,10,Flood (General),1
2022,Indonesia,11,Flood (General),3
2022,Indonesia,11,Ground movement,1
2022,Indonesia,12,Ash fall,1
2022,Indonesia,12,Flood (General),2
2022,Iran (Islamic Republic of),1,Flood (General),2
2022,Iran (Islamic Republic of),7,Flash flood,1
2022,Iran (Islamic Republic of),7,Ground movement,1
2022,Iran (Islamic Republic of),10,Ground movement,1
2022,Iraq,5,Sand/Dust storm,1
2022,Japan,3,Ground movement,1
2022,Japan,6,Heat wave,1
2022,Japan,7,Tropical cyclone,1
2022,Japan,8,Flood (General),1
2022,Japan,9,Tropical cyclone,2
2022,Japan,12,Blizzard/Winter storm,1
2022,Kyrgyzstan,7,Heat wave,1
2022,Lao People's Democratic Republic,8,Flood (General),1
2022,Malaysia,2,Flood (General),1
2022,Malaysia,3,Flood (General),1
2022,Malaysia,7,Flood (General),1
2022,Malaysia,11,Flood (General),1
2022,Malaysia,12,Flood (General),1
2022,Malaysia,12,Landslide (wet),1
2022,Mongolia,6,Flash flood,1
2022,Mongolia,11,Cold wave,1
2022,Nepal,7,Landslide (wet),1
2022,Nepal,8,Flood (General),1
2022,Nepal,9,Flood (General),1
2022,Nepal,11,Ground movement,1
2022,Pakistan,1,Blizzard/Winter storm,1
2022,Pakistan,5,Forest fire,1
2022,Pakistan,6,Flood (General),1
2022,Pakistan,6,Ground movement,1
2022,Philippines,3,Volcanic activity (General),1
2022,Philippines,4,Flash flood,1
2022,Philippines,4,Tropical cyclone,1
2022,Philippines,7,Ground movement,1
2022,Philippines,8,Tropical cyclone,1
2022,Philippines,9,Storm surge,1
2022,Philippines,10,Ground movement,1
2022,Philippines,10,Landslide (wet),1
2022,Philippines,10,Tropical cyclone,3
2022,Philippines,12,Flood (General),1
2022,Republic of Korea,2,Wildfire (General),1
2022,Republic of Korea,8,Flood (General),1
2022,Republic of Korea,9,Tropical cyclone,1
2022,Sri Lanka,5,Severe weather,1
2022,Sri Lanka,8,Flash flood,1
2022,Sri Lanka,9,Flood (General),1
2022,Sri Lanka,10,Flood (General),1
2022,Sri Lanka,12,Tropical cyclone,1
2022,State of Palestine,1,Severe winter conditions,1
2022,Syrian Arab Republic,1,Blizzard/Winter storm,1
2022,Taiwan (Province of China),9,Ground movement,1
2022,Taiwan (Province of China),10,Tropical cyclone,1
2022,Thailand,4,Flood (General),1
2022,Thailand,5,Flood (General),2
2022,Thailand,5,Severe weather,1
2022,Thailand,7,Flood (General),1
2022,Thailand,8,Flood (General),1
2022,Thailand,9,Flood (General),1
2022,Thailand,9,Storm surge,1
2022,Thailand,11,Flood (General),1
2022,Thailand,12,Flood (General),1
2022,Türkiye,6,Flood (General),2
2022,Türkiye,11,Ground movement,1
2022,Türkiye,12,Flash flood,1
2022,Uzbekistan,4,Flood (General),1
2022,Viet Nam,3,Flood (General),1
2022,Viet Nam,5,Flood (General),1
2022,Viet Nam,5,Storm (General),1
2022,Viet Nam,8,Flood (General),1
2022,Viet Nam,9,Storm surge,1
2022,Viet Nam,10,Flood (General),1
2022,Viet Nam,10,Tropical cyclone,1
2022,Viet Nam,12,Flood (General),1
2022,Yemen,6,Flood (General),1
2022,Yemen,7,Flood (General),1
2022,Yemen,8,Flash flood,1
2023,Afghanistan,1,Cold wave,1
2023,Afghanistan,3,Ground movement,1
2023,Afghanistan,5,Flash flood,1
2023,Afghanistan,7,Flash flood,1
2023,Afghanistan,10,Ground movement,2
2023,Armenia,6,Hail,1
2023,Bangladesh,4,Storm (General),1
2023,Bangladesh,5,Tropical cyclone,1
2023,China,1,Avalanche (wet),1
2023,China,5,Flood (General),1
2023,China,5,Ground movement,1
2023,China,6,Flood (General),1
2023,China,6,Landslide (wet),1
2023,China,7,Flood (General),1
2023,China,7,Tropical cyclone,1
2023,China,8,Flash flood,1
2023,China,8,Flood (General),1
2023,China,8,Ground movement,1
2023,China,8,Storm (General),1
2023,China,9,Flash flood,1
2023,China,12,Ground movement,1
2023,Georgia,6,Flash flood,1
2023,Georgia,8,Landslide (wet),1
2023,India,3,Severe weather,1
2023,India,4,Heat wave,1
2023,India,5,Tropical cyclone,1
2023,India,6,Flash flood,1
2023,India,6,Flood (General),2
2023,India,6,Heat wave,1
2023,India,6,Tropical cyclone,1
2023,India,7,Flood (General),1
2023,India,7,Landslide (wet),1
2023,India,8,Flood (General),1
2023,India,8,Landslide (wet),2
2023,India,9,Lightning/Thunderstorms,1
2023,India,10,Glacial lake outburst flood,1
2023,India,11,Severe weather,1
2023,India,12,Flood (General),1
2023,India,12,Tropical cyclone,1
2023,Indonesia,1,Flood (General),2
2023,Indonesia,1,Ground movement,1
2023,Indonesia,2,Ground movement,1
2023,Indonesia,3,Landslide (wet),1
2023,Indonesia,3,Severe weather,1
2023,Indonesia,4,Landslide (wet),1
2023,Indonesia,6,Ground movement,1
2023,Indonesia,6,Severe weather,1
2023,Indonesia,7,Flood (General),1
2023,Indonesia,8,Drought,1
2023,Indonesia,9,Flood (General),1
2023,Indonesia,11,Flood (General),1
2023,Indonesia,12,Ash fall,2
2023,Iran (Islamic Republic of),1,Ground movement,2
2023,Iran (Islamic Republic of),3,Ground movement,1
2023,Iran (Islamic Republic of),6,Sand/Dust storm,1
2023,Japan,5,Ground movement,1
2023,Japan,6,Tropical cyclone,1
2023,Japan,7,Flash flood,1
2023,Japan,8,Tropical cyclone,2
2023,Japan,9,Tropical cyclone,1
2023,Jordan,11,Cold wave,1
2023,Kazakhstan,6,Wildfire (General),1
2023,Lebanon,1,Cold wave,1
2023,Malaysia,1,Flood (General),1
2023,Malaysia,2,Flood (General),1
2023,Malaysia,11,Flood (General),1
2023,Malaysia,12,Flood (General),1
2023,Mongolia,5,Cold wave,1
2023,Mongolia,7,Flood (General),1
2023,Mongolia,8,Flash flood,1
2023,Myanmar,4,Tornado,1
2023,Myanmar,5,Tropical cyclone,1
2023,Myanmar,8,Flood (General),1
2023,Myanmar,8,Landslide (wet),1
2023,Myanmar,10,Flood (General),1
2023,Nepal,6,Flood (General),1
2023,Nepal,10,Ground movement,1
2023,Nepal,11,Ground movement,1
2023,Pakistan,3,Flash flood,1
2023,Pakistan,3,Flood (General),1
2023,Pakistan,3,Ground movement,1
2023,Pakistan,4,Flash flood,1
2023,Pakistan,5,Avalanche (wet),1
2023,Pakistan,6,Flood (General),2
2023,Pakistan,9,Flood (General),1
2023,Philippines,1,Flood (General),1
2023,Philippines,2,Flood (General),2
2023,Philippines,5,Tropical cyclone,1
2023,Philippines,6,Lava flow,1
2023,Philippines,7,Tropical cyclone,2
2023,Philippines,9,Ground movement,1
2023,Philippines,11,Flood (General),1
2023,Philippines,11,Ground movement,1
2023,Philippines,12,Ground movement,1
2023,Philippines,12,Tropical cyclone,1
2023,Republic of Korea,4,Wildfire (General),1
2023,Sri Lanka,11,Severe weather,1
2023,Sri Lanka,12,Severe weather,1
2023,Syrian Arab Republic,2,Ground movement,2
2023,Syrian Arab Republic,3,Flood (General),1
2023,Tajikistan,3,Ground movement,1
2023,Tajikistan,8,Flood (General),1
2023,Thailand,4,Lightning/Thunderstorms,1
2023,Thailand,7,Flood (General),1
2023,Thailand,12,Flood (General),1
2023,Türkiye,2,Ground movement,3
2023,Türkiye,3,Flood (General),1
2023,Türkiye,4,Tornado,1
2023,Türkiye,11,Extra-tropical storm,1
2023,Viet Nam,7,Tropical cyclone,1
2023,Viet Nam,8,Flood (General),1
2023,Viet Nam,11,Severe weather,1
2023,Yemen,5,Flood (General),1
2023,Yemen,10,Tropical cyclone,1
